pid,circle,map,line,area,bar,net,point,diagram,matrix,table,word,class,path
1784,0.029853894,0.000231081,0.00340289,0.001478463,0.126951166,0.000552327,0.83121916,0.000531291,0.005101532,0.000445178,0.000233044,point,./static/data2vis_imdb/1783.png
1785,0.053763736,2.32E-05,0.007419486,7.82E-05,0.070612367,0.000805037,0.86656596,0.000101887,0.000479398,9.26E-05,5.82E-05,point,./static/data2vis_imdb/1784.png
1786,0.217989641,1.84E-05,0.000209389,7.05E-05,0.001557528,0.000755043,0.777794475,6.69E-05,0.001486509,3.38E-05,1.79E-05,point,./static/data2vis_imdb/1785.png
1787,0.040754343,0.000668505,0.004329026,0.002018157,0.090811664,0.003222152,0.795008798,0.001249794,0.05578647,0.005421913,0.000729123,point,./static/data2vis_imdb/1786.png
1788,0.040725467,0.000376175,0.011263736,0.001465711,0.148643398,0.018863399,0.751846301,0.006115214,0.006596192,0.012317597,0.00178684,point,./static/data2vis_imdb/1787.png
1789,0.028915676,0.001057586,0.026587188,0.002794967,0.027594496,0.0401462,0.677684247,0.048738803,0.004321966,0.137088683,0.005070135,point,./static/data2vis_imdb/1788.png
1790,0.000215537,1.38E-06,3.06E-05,6.36E-07,1.27E-05,5.50E-06,0.999718287,2.49E-06,1.19E-05,5.67E-07,4.10E-07,point,./static/data2vis_imdb/1789.png
1791,0.025707158,4.38E-05,0.000249832,0.000101671,0.002450173,0.000154852,0.966986135,4.14E-05,0.004241313,9.46E-06,1.43E-05,point,./static/data2vis_imdb/1790.png
1792,0.001034031,0.00058779,0.011770478,0.063910073,0.90393734,0.000399822,0.006440804,0.001043708,0.005980448,0.003182776,0.001712753,bar,./static/data2vis_imdb/1791.png
1793,0.087460491,0.000331449,0.001423518,0.001422149,0.010204326,0.002038757,0.845482908,0.000678271,0.050411407,0.000261722,0.000285012,point,./static/data2vis_imdb/1792.png
1794,0.014516098,6.86E-06,0.001181413,0.000117651,0.003985119,0.000174504,0.97815399,1.88E-05,0.001823261,1.23E-05,1.00E-05,point,./static/data2vis_imdb/1793.png
1795,0.030963793,3.71E-05,0.000231675,0.000101506,0.000576145,0.000157607,0.956789662,3.40E-05,0.011087918,1.17E-05,8.99E-06,point,./static/data2vis_imdb/1794.png
1796,0.043017754,8.63E-05,0.001853147,0.000899291,0.01918596,0.000973753,0.921460788,0.000193279,0.011904699,0.000248043,0.000177021,point,./static/data2vis_imdb/1795.png
1797,0.002391205,9.85E-06,0.0001008,1.17E-05,0.244600686,4.45E-05,0.752608329,9.23E-06,0.000196893,2.97E-06,2.38E-05,point,./static/data2vis_imdb/1796.png
1798,0.001039624,1.59E-05,6.84E-05,1.51E-05,0.250128545,0.000106115,0.748434499,3.36E-05,0.000123552,5.89E-06,2.87E-05,point,./static/data2vis_imdb/1797.png
1799,0.032826203,0.000847559,0.116887757,0.004724308,0.071210545,0.009083964,0.73817667,0.011124135,0.008549042,0.005474473,0.001095306,point,./static/data2vis_imdb/1798.png
1800,0.007138089,0.000235567,0.00091673,3.77E-05,0.000209566,0.000399202,0.990383363,0.000114026,0.000467443,6.12E-05,3.71E-05,point,./static/data2vis_imdb/1799.png
1801,0.003159014,1.42E-05,0.000509672,1.72E-05,0.001269934,5.70E-05,0.99479811,2.96E-05,0.000105354,2.45E-05,1.53E-05,point,./static/data2vis_imdb/1800.png
1802,0.000931826,1.59E-05,0.000817288,3.62E-06,4.48E-06,2.17E-05,0.9981656,2.09E-05,1.25E-05,5.46E-06,7.35E-07,point,./static/data2vis_imdb/1801.png
1803,0.001172576,0.000490315,0.012247115,0.089326354,0.87708936,0.000350431,0.005853215,0.00098783,0.007706071,0.002906128,0.001870616,bar,./static/data2vis_imdb/1802.png
1804,0.020034014,0.006009254,0.072136086,0.004890251,0.012537564,0.026517729,0.81862813,0.005040166,0.006649552,0.025871121,0.001686169,point,./static/data2vis_imdb/1803.png
1805,0.001491895,0.000127948,0.000767244,0.000261532,0.25411712,0.000574482,0.741250631,0.000453973,0.000730023,4.19E-05,0.000183212,point,./static/data2vis_imdb/1804.png
1806,0.003448614,0.00071016,0.001313703,0.000758477,0.284034472,0.001626147,0.703033904,0.001498723,0.00240643,0.000268218,0.000901095,point,./static/data2vis_imdb/1805.png
1807,0.007542172,0.000329026,0.003700428,0.118551024,0.831267615,0.000807388,0.006739933,0.002223064,0.02743427,0.000577773,0.00082729,bar,./static/data2vis_imdb/1806.png
1808,0.007594256,0.00147029,0.007758601,0.170145633,0.762284143,0.006170929,0.016753397,0.004385467,0.018648093,0.002620671,0.002168533,bar,./static/data2vis_imdb/1807.png
1809,0.037677445,0.000728797,0.0264967,0.003617569,0.042347855,0.011900429,0.72915342,0.012448976,0.106978544,0.02387456,0.004775708,point,./static/data2vis_imdb/1808.png
1810,0.033921408,0.001003435,0.014578515,0.004858936,0.037797422,0.008298985,0.534848039,0.015941627,0.341986079,0.004288548,0.002477,point,./static/data2vis_imdb/1809.png
1811,0.053961899,0.000778459,0.021517201,0.004905677,0.184759865,0.004492984,0.672004939,0.014057463,0.0372634,0.00401247,0.00224557,point,./static/data2vis_imdb/1810.png
1812,0.044214874,0.001934881,0.012651654,0.006058418,0.326887048,0.004829109,0.518342413,0.011099986,0.062849855,0.007328966,0.003802812,point,./static/data2vis_imdb/1811.png
1813,0.019750988,0.003697912,0.014344975,0.004643176,0.047956953,0.012892356,0.423978486,0.018592421,0.444522587,0.005572164,0.00404798,matrix,./static/data2vis_imdb/1812.png
1814,0.001188094,0.000626308,0.010555031,0.063792243,0.898283735,0.000540759,0.01034411,0.001403766,0.007127575,0.004377334,0.001761005,bar,./static/data2vis_imdb/1813.png
1815,0.017003042,0.001540742,0.019137682,0.006340344,0.433048016,0.004679331,0.360427952,0.011532942,0.139648321,0.003166644,0.003475,bar,./static/data2vis_imdb/1814.png
1816,0.004549543,0.000644316,0.007361649,0.095305952,0.861819285,0.001037836,0.021406874,0.00108661,0.003805597,0.000860394,0.002121872,bar,./static/data2vis_imdb/1815.png
1817,0.019569111,0.002817486,0.013104626,0.189734155,0.664556688,0.012454838,0.017750961,0.003680239,0.059944942,0.007313836,0.009073092,bar,./static/data2vis_imdb/1816.png
1818,0.020664728,0.001180158,0.043967157,0.0020572,0.232448966,0.01403441,0.658402682,0.005931864,0.012690593,0.004399299,0.00422297,point,./static/data2vis_imdb/1817.png
1819,0.012263981,0.000505476,0.00658277,0.138847447,0.789043815,0.00149935,0.010916384,0.002279473,0.034097149,0.000818935,0.003145191,bar,./static/data2vis_imdb/1818.png
1820,0.006064396,0.001104034,0.00414295,0.188891023,0.709339605,0.006503349,0.003632885,0.002436948,0.067074393,0.004730189,0.00608016,bar,./static/data2vis_imdb/1819.png
1821,0.026864789,0.001839994,0.048482149,0.005401608,0.068337635,0.030654699,0.685370338,0.018351919,0.074437342,0.02924204,0.011017466,point,./static/data2vis_imdb/1820.png
1822,0.018613163,0.000359793,0.005625564,0.160057395,0.70696426,0.001006897,0.035569962,0.002223761,0.067110736,0.000585451,0.001883007,bar,./static/data2vis_imdb/1821.png
1823,0.007911163,0.001140872,0.002690654,0.152740277,0.786611535,0.004542401,0.013422796,0.004178743,0.021577897,0.001814618,0.003369023,bar,./static/data2vis_imdb/1822.png
1824,0.027454882,0.000920883,0.030922441,0.005164902,0.053744342,0.010454942,0.676566029,0.010586457,0.174386599,0.005032768,0.004765793,point,./static/data2vis_imdb/1823.png
1825,0.00075959,0.000453997,0.007602548,0.049141899,0.93255791,0.000422184,0.001780659,0.000582945,0.001988808,0.003385984,0.001323454,bar,./static/data2vis_imdb/1824.png
1826,0.0483049,0.001152588,0.010251559,0.002843959,0.505125725,0.004943806,0.172499135,0.041047728,0.209932877,0.001820852,0.002076894,bar,./static/data2vis_imdb/1825.png
1827,0.023712558,0.000197479,0.01042063,0.001988103,0.404647263,0.001100776,0.499314381,0.042931229,0.014455303,0.000906639,0.000325692,point,./static/data2vis_imdb/1826.png
1828,0.021145899,0.000819032,0.016738209,0.004409658,0.529012105,0.007637473,0.170616723,0.174727804,0.069881413,0.002984526,0.002027129,bar,./static/data2vis_imdb/1827.png
1829,0.008553782,0.002235495,0.005078173,0.001537857,0.120750998,0.002247883,0.375055579,0.373951113,0.107687347,0.001969816,0.000931927,point,./static/data2vis_imdb/1828.png
1830,0.0207419,0.000244246,0.005594035,0.002611925,0.504593888,0.00061692,0.419038337,0.015382055,0.030344679,0.000502701,0.000329281,bar,./static/data2vis_imdb/1829.png
1831,0.008369831,0.000958186,0.004074292,0.120888286,0.797979408,0.001871025,0.014475168,0.005289257,0.04277682,0.001631631,0.001686087,bar,./static/data2vis_imdb/1830.png
1832,0.005989584,0.001587913,0.002007482,0.146860464,0.79131266,0.005116919,0.003154093,0.004379223,0.026513337,0.008720947,0.004357372,bar,./static/data2vis_imdb/1831.png
1833,0.017914275,0.000669526,0.028037905,0.003760852,0.036691974,0.021304172,0.69842261,0.010400149,0.142260456,0.018665343,0.021872759,point,./static/data2vis_imdb/1832.png
1834,0.062674878,0.000838973,0.009207115,0.001132616,0.033762908,0.011880523,0.793811213,0.028072648,0.043540271,0.012487176,0.002591657,point,./static/data2vis_imdb/1833.png
1835,0.027318643,0.003284317,0.018150491,0.001684599,0.081840557,0.031158719,0.717454358,0.071960243,0.020123136,0.020147941,0.006877053,point,./static/data2vis_imdb/1834.png
1836,0.001119153,0.000622917,0.010293639,0.058449236,0.90630495,0.000538484,0.00870161,0.001416891,0.005668354,0.005038044,0.001846778,bar,./static/data2vis_imdb/1835.png
1837,0.03961171,0.004437015,0.015317311,0.001584883,0.045904203,0.046468913,0.655099768,0.093763337,0.072067964,0.018068847,0.00767603,point,./static/data2vis_imdb/1836.png
1838,0.018437688,0.000854314,0.004132947,0.000641929,0.008497605,0.014763534,0.789579803,0.023777955,0.128704555,0.009268342,0.001341372,point,./static/data2vis_imdb/1837.png
1839,0.044507391,0.002014717,0.011114208,0.001216826,0.015863943,0.058631438,0.744729683,0.025211159,0.053501711,0.037268516,0.005940386,point,./static/data2vis_imdb/1838.png
1840,1.28E-06,3.04E-07,1.12E-05,0.999945,3.81E-05,2.63E-08,3.70E-06,1.35E-07,8.64E-08,1.18E-08,2.01E-07,area,./static/data2vis_imdb/1839.png
1841,0.005867608,4.04E-05,9.10E-05,0.879416085,0.111893338,3.36E-07,0.002596916,6.73E-06,6.63E-05,9.30E-07,2.03E-05,area,./static/data2vis_imdb/1840.png
1842,0.002209818,0.000692321,0.124863897,0.835847893,0.030798809,0.000122202,0.002580258,0.00035397,0.001616287,0.000110707,0.000803781,area,./static/data2vis_imdb/1841.png
1843,0.023757246,0.000565983,0.36943319,0.03710873,0.068637799,0.014250732,0.43778676,0.01250765,0.010889819,0.021775022,0.003287123,point,./static/data2vis_imdb/1842.png
1844,0.002485823,0.000116787,0.001385963,0.759918144,0.232547108,3.91E-05,0.002407926,0.000285055,0.000669234,1.29E-05,0.000131973,area,./static/data2vis_imdb/1843.png
1845,2.71E-07,1.50E-06,2.30E-07,0.999996725,3.31E-07,3.10E-08,2.10E-07,4.06E-07,1.74E-07,6.03E-08,6.10E-08,area,./static/data2vis_imdb/1844.png
1846,2.25E-08,1.28E-08,9.11E-08,0.99999976,1.05E-07,8.33E-11,3.99E-09,2.93E-09,2.48E-09,9.29E-11,4.85E-10,area,./static/data2vis_imdb/1845.png
1847,0.000798971,0.000436166,0.007806064,0.054146553,0.927077855,0.000356432,0.002115538,0.000562854,0.002827942,0.002669568,0.00120201,bar,./static/data2vis_imdb/1846.png
1848,1.09E-07,1.91E-08,3.42E-07,0.99999895,5.06E-07,2.56E-10,1.60E-08,1.58E-08,6.30E-09,6.71E-10,1.54E-09,area,./static/data2vis_imdb/1847.png
1849,1.02E-05,4.08E-06,0.001304193,0.998603907,1.87E-05,2.83E-07,2.44E-05,1.68E-05,1.50E-05,1.23E-06,1.19E-06,area,./static/data2vis_imdb/1848.png
1850,3.61E-06,3.00E-06,0.000226955,0.999748213,1.90E-06,1.53E-07,4.11E-06,1.04E-05,7.50E-07,5.17E-07,3.74E-07,area,./static/data2vis_imdb/1849.png
1851,1.07E-07,7.07E-08,0.001084693,0.998905127,8.23E-06,1.97E-08,1.22E-06,9.98E-09,3.75E-07,9.03E-08,7.15E-08,area,./static/data2vis_imdb/1850.png
1852,9.65E-07,8.27E-07,7.73E-06,0.999871268,7.33E-05,8.89E-07,8.06E-06,2.32E-07,3.63E-05,1.74E-07,2.53E-07,area,./static/data2vis_imdb/1851.png
1853,4.59E-07,5.56E-07,0.001002954,0.998956578,2.82E-05,1.16E-07,7.78E-06,1.66E-07,2.69E-06,2.37E-07,2.77E-07,area,./static/data2vis_imdb/1852.png
1854,3.59E-07,5.03E-07,0.001652594,0.998326475,1.26E-05,5.26E-08,6.03E-06,1.05E-07,9.46E-07,2.01E-07,1.98E-07,area,./static/data2vis_imdb/1853.png
1855,0.00043112,9.62E-05,0.000253498,0.99593787,0.001692322,5.67E-06,0.000756094,0.000111508,0.000623384,3.09E-06,8.92E-05,area,./static/data2vis_imdb/1854.png
1856,0.000162503,3.57E-07,6.25E-05,0.99885739,5.03E-05,6.05E-08,0.000862814,1.84E-06,1.16E-06,7.91E-08,9.68E-07,area,./static/data2vis_imdb/1855.png
1857,0.002407478,0.000427664,0.007436799,0.97086814,0.003434245,0.000360432,0.011236582,0.001405688,0.001872269,5.64E-05,0.000494277,area,./static/data2vis_imdb/1856.png
1858,0.000690131,0.000425776,0.00717795,0.052744705,0.930199468,0.000352518,0.001663248,0.000572674,0.002154329,0.002841948,0.001177276,bar,./static/data2vis_imdb/1857.png
1859,0.002513047,0.000245166,0.005011112,0.975201445,0.002767038,0.000169035,0.010520862,0.000846232,0.002408892,3.86E-05,0.000278634,area,./static/data2vis_imdb/1858.png
1860,0.001576832,0.000144991,0.001519584,0.985850948,0.002178689,2.11E-05,0.00734477,0.000354181,0.000712994,2.50E-05,0.00027092,area,./static/data2vis_imdb/1859.png
1861,0.002213668,0.000585437,0.001425746,0.93008042,0.042207395,0.000198969,0.003832706,0.001958213,0.015785367,0.000346828,0.001365238,area,./static/data2vis_imdb/1860.png
1862,0.000375972,5.19E-05,0.003035601,0.986845398,0.000794765,1.08E-05,0.008507857,0.000160151,0.000140016,5.78E-06,7.18E-05,area,./static/data2vis_imdb/1861.png
1863,0.000185602,5.26E-05,3.41E-05,0.000577889,0.99610911,5.80E-06,1.70E-05,7.26E-06,0.00282676,2.93E-05,0.000154603,bar,./static/data2vis_imdb/1862.png
1864,0.001457958,0.000587316,8.35E-05,0.001784712,0.751466041,2.77E-05,0.003950199,5.95E-05,0.240295586,0.000158932,0.000128608,bar,./static/data2vis_imdb/1863.png
1865,0.005785243,0.000156911,0.000104324,0.003104764,0.764975101,1.53E-05,0.000291928,2.34E-05,0.225210523,0.000124538,0.000207906,bar,./static/data2vis_imdb/1864.png
1866,0.001954435,0.000132239,9.08E-05,0.000866361,0.973471415,3.54E-05,0.000168146,1.77E-05,0.022804841,7.67E-05,0.000381891,bar,./static/data2vis_imdb/1865.png
1867,0.000508117,7.50E-05,7.58E-05,0.000856415,0.981570387,1.09E-05,5.80E-05,1.74E-05,0.01654552,4.37E-05,0.000238745,bar,./static/data2vis_imdb/1866.png
1868,0.000433629,6.06E-05,6.07E-05,0.000711682,0.983900263,8.51E-06,4.21E-05,1.40E-05,0.014541096,3.69E-05,0.000190495,bar,./static/data2vis_imdb/1867.png
1869,0.000655113,0.000429489,0.006758579,0.05144174,0.932181803,0.000349218,0.001507498,0.000518323,0.001988679,0.003016778,0.001152776,bar,./static/data2vis_imdb/1868.png
1870,0.000322388,7.51E-05,5.67E-05,0.000745933,0.990471725,8.92E-06,3.54E-05,1.42E-05,0.00803486,3.96E-05,0.000195206,bar,./static/data2vis_imdb/1869.png
1871,0.000777334,0.000553081,0.000114341,0.002224451,0.98011259,6.01E-05,8.42E-05,4.79E-05,0.015780165,3.64E-05,0.000209477,bar,./static/data2vis_imdb/1870.png
1872,0.002603349,0.000541891,0.000147946,0.001907472,0.589420636,0.000144108,0.001907302,0.000394618,0.402414165,0.00024926,0.000269295,bar,./static/data2vis_imdb/1871.png
1873,0.00013065,0.000157081,4.33E-06,0.000231258,0.748590664,6.95E-06,0.000485408,1.33E-05,0.250360825,3.38E-06,1.61E-05,bar,./static/data2vis_imdb/1872.png
1874,0.001358368,0.000694483,8.75E-05,0.001747242,0.845361433,6.20E-05,0.000171295,4.28E-05,0.150194564,2.39E-05,0.000256568,bar,./static/data2vis_imdb/1873.png
1875,0.001590033,0.000996722,0.000256156,0.00308188,0.891242525,0.000123699,0.000240094,0.000178803,0.10183552,8.60E-05,0.000368595,bar,./static/data2vis_imdb/1874.png
1876,0.001729852,0.001069242,0.000277266,0.003666076,0.884080925,0.000149528,0.000247131,0.00020013,0.108099943,9.53E-05,0.000384634,bar,./static/data2vis_imdb/1875.png
1877,0.001426947,0.001167193,0.000238371,0.003393401,0.9143801,0.000126512,0.000172979,0.000138062,0.078477356,7.08E-05,0.000408287,bar,./static/data2vis_imdb/1876.png
1878,0.000551261,6.75E-05,0.00012225,0.000400796,0.99677385,2.25E-05,8.93E-06,8.42E-06,0.001820743,0.000134611,8.91E-05,bar,./static/data2vis_imdb/1877.png
1879,0.002840699,0.00029477,0.000158943,0.003353895,0.986134085,5.35E-05,6.68E-05,0.000140902,0.00618685,0.000531437,0.000238063,bar,./static/data2vis_imdb/1878.png
1880,0.000435681,0.000340879,0.004980732,0.07917559,0.906596525,0.000194155,0.003183542,0.000627847,0.00186077,0.001692262,0.000911983,bar,./static/data2vis_imdb/1879.png
1881,0.000545865,0.00012028,7.06E-05,0.000335363,0.75133127,5.03E-05,2.28E-05,5.98E-05,0.247209141,8.85E-05,0.000166098,bar,./static/data2vis_imdb/1880.png
1882,0.000551741,6.76E-05,0.000122314,0.000400958,0.996769365,2.26E-05,8.94E-06,8.44E-06,0.001823855,0.000134889,8.93E-05,bar,./static/data2vis_imdb/1881.png
1883,0.000552466,6.76E-05,0.000122498,0.000401796,0.996761815,2.26E-05,8.95E-06,8.45E-06,0.001829349,0.000135217,8.92E-05,bar,./static/data2vis_imdb/1882.png
1884,0.001154449,5.31E-05,0.005971951,0.003433394,0.980119213,4.25E-05,0.000169117,5.75E-05,0.007659768,0.00111175,0.000227242,bar,./static/data2vis_imdb/1883.png
1885,0.003485736,0.000273643,0.001687305,0.001341709,0.964639898,0.000500015,0.000306703,0.00048908,0.025099914,0.001121624,0.001054342,bar,./static/data2vis_imdb/1884.png
1886,0.015145999,0.000590294,0.002463143,0.003318619,0.697175138,0.000618603,0.000982024,0.001152477,0.26964436,0.007075988,0.00183333,bar,./static/data2vis_imdb/1885.png
1887,0.008270166,0.000467434,0.004292194,0.001176337,0.92859148,0.000944802,0.001489532,0.000745275,0.048845077,0.002987618,0.002190029,bar,./static/data2vis_imdb/1886.png
1888,0.001394751,6.24E-05,0.00681758,0.003863717,0.976687323,5.26E-05,0.000203583,7.31E-05,0.009239025,0.001339432,0.000266557,bar,./static/data2vis_imdb/1887.png
1889,0.001188361,5.43E-05,0.006067936,0.003498897,0.9796043,4.40E-05,0.000173991,5.95E-05,0.007935289,0.001140156,0.000233159,bar,./static/data2vis_imdb/1888.png
1890,0.000862903,0.000335774,0.000478465,0.014695683,0.954894135,0.000342946,0.020302601,0.00026126,0.006719968,0.000539703,0.000566605,bar,./static/data2vis_imdb/1889.png
1891,0.000843262,3.27E-05,0.000707852,0.012045108,0.981537447,2.79E-05,0.001007535,3.37E-05,0.00334349,0.000252228,0.000168824,bar,./static/data2vis_imdb/1890.png
1892,0.000761331,0.000437348,0.008233116,0.068592883,0.907184893,0.000344465,0.005082926,0.000798895,0.004360525,0.002969779,0.001233806,bar,./static/data2vis_imdb/1891.png
1893,0.002641312,0.00050639,0.000492185,0.010886312,0.902082505,0.000315132,0.00395282,0.000109978,0.07649503,0.001341578,0.001176751,bar,./static/data2vis_imdb/1892.png
1894,0.005592465,0.000129857,0.000148625,0.004057555,0.951452143,0.000133705,0.007808749,2.89E-05,0.026721099,0.003686391,0.000240494,bar,./static/data2vis_imdb/1893.png
1895,0.001053591,0.000410199,0.000293596,0.006327952,0.97035964,0.000266113,0.005908077,8.98E-05,0.014289676,0.000374646,0.000626636,bar,./static/data2vis_imdb/1894.png
1896,0.000865368,0.000336541,0.000480495,0.014723512,0.954810188,0.000344234,0.02033312,0.000262483,0.006735883,0.0005412,0.000567014,bar,./static/data2vis_imdb/1895.png
1897,0.000860746,0.000335417,0.00047817,0.014657554,0.955163425,0.00034211,0.020077192,0.000260779,0.006717802,0.000539404,0.000567394,bar,./static/data2vis_imdb/1896.png
1898,0.001547887,5.90E-05,0.003402608,0.009979462,0.97155117,6.56E-05,0.000419279,2.19E-05,0.011416886,0.001059555,0.000476619,bar,./static/data2vis_imdb/1897.png
1899,0.001031794,0.000111531,0.000349993,0.005703688,0.967846033,8.53E-05,0.000625194,5.99E-05,0.023177582,0.000646625,0.000362377,bar,./static/data2vis_imdb/1898.png
1900,0.003887104,2.49E-05,0.000732501,0.010154056,0.757321075,1.55E-05,0.002088188,3.80E-05,0.224030843,0.001627191,8.06E-05,bar,./static/data2vis_imdb/1899.png
1901,0.003810351,0.000116796,0.002447788,0.035910001,0.842468515,0.00010688,0.002436823,4.23E-05,0.110862455,0.001423178,0.000374897,bar,./static/data2vis_imdb/1900.png
1902,0.001688402,6.43E-05,0.003419856,0.010215881,0.968930708,7.11E-05,0.000451086,2.44E-05,0.013445382,0.001196842,0.000492039,bar,./static/data2vis_imdb/1901.png
1903,0.000541054,0.000344195,0.006340695,0.047106493,0.937858975,0.000293515,0.001433396,0.00059575,0.001807147,0.002878602,0.000800243,bar,./static/data2vis_imdb/1902.png
1904,0.001572983,5.98E-05,0.003470039,0.010037404,0.971252797,6.69E-05,0.000427611,2.23E-05,0.011528717,0.001080556,0.000481055,bar,./static/data2vis_imdb/1903.png
1905,7.26E-11,1.72E-09,0.999999388,1.80E-09,1.54E-09,1.70E-08,5.21E-07,9.48E-11,1.02E-10,1.36E-10,7.05E-08,line,./static/data2vis_imdb/1904.png
1906,1.24E-07,4.02E-08,0.999879043,3.97E-07,1.33E-06,1.69E-06,0.000112506,9.79E-08,9.17E-08,2.05E-08,4.63E-06,line,./static/data2vis_imdb/1905.png
1907,1.63E-07,3.66E-08,0.99952705,9.15E-07,1.10E-06,4.77E-07,0.000469877,4.98E-08,5.97E-08,9.49E-08,1.42E-07,line,./static/data2vis_imdb/1906.png
1908,2.18E-09,1.03E-08,0.999994135,9.53E-09,9.02E-09,1.83E-07,5.16E-06,1.14E-08,2.94E-09,2.10E-09,5.04E-07,line,./static/data2vis_imdb/1907.png
1909,3.26E-10,4.17E-10,0.999999875,3.08E-08,4.20E-10,7.32E-09,8.67E-08,6.35E-10,1.80E-10,9.25E-10,6.13E-09,line,./static/data2vis_imdb/1908.png
1910,3.34E-08,7.19E-09,0.999992848,1.08E-06,1.08E-07,1.44E-07,5.71E-06,9.83E-09,2.65E-08,3.82E-08,9.22E-09,line,./static/data2vis_imdb/1909.png
1911,2.78E-10,7.60E-11,0.999999575,3.03E-08,2.84E-10,4.47E-09,3.96E-07,1.11E-10,8.64E-11,5.45E-10,3.53E-10,line,./static/data2vis_imdb/1910.png
1912,7.91E-08,2.07E-08,0.999992053,1.72E-06,1.92E-07,4.66E-07,5.34E-06,4.13E-08,4.09E-08,1.87E-08,2.73E-08,line,./static/data2vis_imdb/1911.png
1913,8.66E-07,2.25E-07,0.9998902,2.48E-05,2.38E-06,1.54E-05,6.32E-05,1.94E-07,1.30E-06,9.25E-07,5.55E-07,line,./static/data2vis_imdb/1912.png
1914,0.00046324,0.000313268,0.001245719,0.03723994,0.95277934,0.000217021,0.000217742,0.000361212,0.000850545,0.005912465,0.000399549,bar,./static/data2vis_imdb/1913.png
1915,8.83E-09,1.93E-09,0.99999779,5.74E-07,4.14E-08,5.32E-07,1.03E-06,5.92E-09,7.67E-09,1.72E-08,3.17E-08,line,./static/data2vis_imdb/1914.png
1916,5.58E-09,9.82E-09,0.99998291,3.52E-08,5.09E-09,4.91E-08,1.70E-05,8.22E-10,1.56E-09,2.12E-09,1.92E-08,line,./static/data2vis_imdb/1915.png
1917,1.98E-07,2.35E-07,0.999743975,8.70E-07,7.55E-07,5.58E-07,0.00025275,6.07E-08,2.60E-07,4.07E-08,3.75E-07,line,./static/data2vis_imdb/1916.png
1918,0.017504076,0.008550773,0.721823,0.036791989,0.009069052,0.018715814,0.112628434,0.021238027,0.009567356,0.042974122,0.001137372,line,./static/data2vis_imdb/1917.png
1919,1.84E-05,1.19E-05,0.9987996,5.99E-05,1.27E-05,2.13E-05,0.001040777,1.56E-05,8.41E-06,7.53E-06,3.79E-06,line,./static/data2vis_imdb/1918.png
1920,8.28E-10,2.94E-09,0.99999345,7.45E-09,2.61E-10,2.26E-09,6.55E-06,6.54E-11,1.02E-10,5.31E-10,1.97E-09,line,./static/data2vis_imdb/1919.png
1921,3.34E-08,4.07E-08,0.999997133,1.68E-08,6.67E-09,9.79E-08,2.66E-06,7.90E-10,1.72E-09,1.61E-08,5.46E-09,line,./static/data2vis_imdb/1920.png
1922,7.39E-09,1.41E-09,0.9999297,2.19E-08,7.37E-09,6.00E-09,7.03E-05,4.73E-10,1.73E-09,1.99E-09,1.34E-08,line,./static/data2vis_imdb/1921.png
1923,0.002222119,6.03E-05,0.004094119,0.000143756,0.000661673,0.000375256,0.991343565,0.000407449,0.000469857,0.000139724,8.22E-05,point,./static/data2vis_imdb/1922.png
1924,0.004136632,0.000325096,0.007417197,0.000908573,0.013075909,0.000815683,0.970647615,0.000676724,0.001403385,0.000326159,0.000267022,point,./static/data2vis_imdb/1923.png
1925,0.000917528,0.000493507,0.00165201,0.019488897,0.966069733,0.000446948,0.000235391,0.000576628,0.005553296,0.003527775,0.001038286,bar,./static/data2vis_imdb/1924.png
1926,0.007504201,0.000312295,0.248821279,0.001178562,0.009482082,0.002621307,0.724264481,0.002454785,0.002340789,0.00060124,0.00041902,point,./static/data2vis_imdb/1925.png
1927,0.021865768,1.89E-05,0.000617751,1.30E-05,0.00017318,0.000286045,0.976837765,1.66E-05,0.000116792,1.27E-05,4.15E-05,point,./static/data2vis_imdb/1926.png
1928,0.024297889,0.000107328,0.012434154,0.000572841,0.029725371,0.000260329,0.917143458,0.000319341,0.014468429,0.000285979,0.000384889,point,./static/data2vis_imdb/1927.png
1929,0.005464543,7.04E-06,0.000138074,4.99E-06,0.000130688,7.32E-06,0.994043583,4.78E-06,0.000183613,2.49E-06,1.29E-05,point,./static/data2vis_imdb/1928.png
1930,0.016827295,9.00E-05,0.001813891,9.11E-05,0.000645776,0.000291405,0.97905467,4.43E-05,0.00101717,5.29E-05,7.16E-05,point,./static/data2vis_imdb/1929.png
1931,0.013885242,0.000198791,0.016731132,0.001525352,0.004621335,0.000491913,0.956316583,0.001054764,0.001564962,0.00300347,0.000606494,point,./static/data2vis_imdb/1930.png
1932,0.001883523,6.56E-05,0.001131871,5.59E-05,0.001113889,0.000112071,0.99515585,7.91E-05,0.000317539,3.78E-05,4.69E-05,point,./static/data2vis_imdb/1931.png
1933,0.003629147,4.40E-05,0.003128806,0.000114199,0.015435189,0.000125907,0.976635105,9.44E-05,0.000657105,6.25E-05,7.36E-05,point,./static/data2vis_imdb/1932.png
1934,0.012922916,0.000115514,0.00134873,5.71E-05,0.002235708,0.000311642,0.981740617,0.000232365,0.000772551,0.000176559,8.64E-05,point,./static/data2vis_imdb/1933.png
1935,0.001178557,6.03E-06,6.05E-05,2.51E-06,0.000277422,0.000300482,0.9978553,4.04E-05,0.000270492,4.79E-06,3.49E-06,point,./static/data2vis_imdb/1934.png
