pid,circle,map,line,area,bar,net,point,diagram,matrix,table,word,class,path
13696,0.262744958,0.000258803,0.001560047,0.000172813,0.00193747,0.680893654,0.028319433,0.022858875,0.000437344,0.000158927,0.000657706,net,./static/imdb_vis30k/13695.png
13697,0.000118637,8.76E-05,1.52E-06,1.38E-06,9.07E-07,0.119425333,9.62E-06,0.880211053,4.63E-05,4.43E-06,9.33E-05,diagram,./static/imdb_vis30k/13696.png
13698,0.058764924,0.004279679,0.002418,0.000429916,0.005703457,0.735534454,0.028949979,0.129804584,0.021864046,0.005628972,0.00662198,net,./static/imdb_vis30k/13697.png
13699,0.000682762,4.62E-05,0.003243942,0.000284551,0.000162617,0.851146761,0.001247028,0.142506928,5.77E-05,0.000512007,0.000109424,net,./static/imdb_vis30k/13698.png
13700,2.66E-05,1.76E-05,9.27E-06,1.49E-05,9.30E-06,6.35E-05,1.86E-05,0.9941714,0.005492037,5.62E-05,0.00012077,diagram,./static/imdb_vis30k/13699.png
13701,0.001549261,0.002354508,0.00031907,0.000590262,0.00023275,0.016399158,0.001874913,0.911513313,0.04024093,0.023957228,0.000968591,diagram,./static/imdb_vis30k/13700.png
13702,0.000210857,0.000113799,1.33E-05,0.000131148,0.091433532,1.49E-05,0.000145745,0.002805217,0.904477521,0.000321096,0.000332838,matrix,./static/imdb_vis30k/13701.png
13703,5.49E-05,0.000102761,0.059250876,0.004753008,0.027128552,0.004506045,0.00044152,0.381307895,0.001774898,0.513907353,0.006772174,table,./static/imdb_vis30k/13702.png
13704,0.007934107,0.001494947,0.208369371,0.001458464,0.001800021,0.20271809,0.001008959,0.565086517,0.002977579,0.00100281,0.006149142,diagram,./static/imdb_vis30k/13703.png
13705,0.000412797,0.00312662,2.80E-06,0.000111374,3.91E-06,0.004030024,1.97E-05,0.945387923,0.046621653,0.000152192,0.000131003,diagram,./static/imdb_vis30k/13704.png
13706,2.14E-05,7.32E-06,9.89E-05,3.62E-05,0.008332373,0.000368628,3.88E-05,0.988728161,0.001602787,0.000286114,0.00047931,diagram,./static/imdb_vis30k/13705.png
13707,0.084253007,0.015171563,0.002060324,0.008122736,0.001350774,0.002748845,0.000298998,0.828919631,0.025320611,0.000619591,0.031133931,diagram,./static/imdb_vis30k/13706.png
13708,3.05E-06,8.67E-06,3.73E-07,8.54E-07,2.75E-06,4.14E-05,5.01E-07,0.999816963,0.000119383,2.74E-06,3.37E-06,diagram,./static/imdb_vis30k/13707.png
13709,6.05E-05,4.44E-05,0.091566898,9.86E-05,0.00065894,0.01329181,0.001358663,0.888834606,0.003999417,1.53E-05,7.10E-05,diagram,./static/imdb_vis30k/13708.png
13710,0.003704136,0.001456016,0.147285017,0.035797087,0.039602086,0.084985617,0.090434231,0.057689119,0.006052182,0.518486343,0.014508147,table,./static/imdb_vis30k/13709.png
13711,0.001043825,0.04534266,0.000784642,0.003808541,0.000353609,0.011528872,0.000239369,0.924429846,0.002000999,0.000180485,0.01028714,diagram,./static/imdb_vis30k/13710.png
13712,0.003065588,0.000206289,0.010811548,0.009158615,0.005304888,0.004950779,0.00303031,0.089365709,0.02453016,0.836815211,0.012760901,table,./static/imdb_vis30k/13711.png
13713,5.69E-07,0.567019755,9.25E-08,8.64E-06,3.23E-06,1.11E-05,8.85E-06,0.431459779,0.0014869,1.59E-07,1.00E-06,map,./static/imdb_vis30k/13712.png
13714,1.09E-06,2.08E-05,2.27E-07,3.00E-07,1.31E-07,1.60E-06,2.99E-07,0.999972439,3.80E-07,9.67E-08,2.59E-06,diagram,./static/imdb_vis30k/13713.png
13715,3.44E-05,0.000127926,0.00026703,7.28E-06,6.72E-05,0.126575901,0.000357833,0.871234976,0.001214542,4.66E-06,0.000108299,diagram,./static/imdb_vis30k/13714.png
13716,0.004555438,0.001757148,0.018130306,0.003690793,0.00918402,0.062180851,0.002623819,0.101862809,0.002758276,0.752216089,0.041040453,table,./static/imdb_vis30k/13715.png
13717,3.55E-05,4.41E-06,0.000277163,0.000202955,0.000109243,0.000109012,1.90E-05,0.000391879,3.20E-05,0.998774881,4.40E-05,table,./static/imdb_vis30k/13716.png
13718,0.023884231,0.003111093,0.080016328,0.070320725,0.077913843,0.039454372,0.009907172,0.052943553,0.036261132,0.456317671,0.149869858,table,./static/imdb_vis30k/13717.png
13719,0.002165178,0.000134302,0.584165489,0.000479948,0.000102204,0.270080924,0.000319938,0.141504597,8.45E-05,0.000116471,0.000846414,line,./static/imdb_vis30k/13718.png
13720,0.001218266,5.22E-05,0.710667466,0.001869926,0.007147764,0.069511566,0.205959951,0.002930395,0.000334386,0.000270424,3.76E-05,line,./static/imdb_vis30k/13719.png
13721,0.011166567,0.113511191,0.026546605,0.008014212,0.00940979,0.035826851,0.017490487,0.50995346,0.038373719,0.158996976,0.070710131,diagram,./static/imdb_vis30k/13720.png
13722,0.002512231,0.000468755,0.030449427,0.010867227,0.031538537,0.015152425,0.002125304,0.112069059,0.004584762,0.773787411,0.016444857,table,./static/imdb_vis30k/13721.png
13723,2.08E-05,0.002751755,1.09E-05,2.97E-05,1.74E-05,0.000505896,3.24E-05,0.75793236,0.238633599,4.24E-05,2.27E-05,diagram,./static/imdb_vis30k/13722.png
13724,0.000581697,0.000143961,0.004455948,0.004726505,0.001782286,0.003166546,0.001356829,0.064361088,0.001332629,0.914483453,0.00360909,table,./static/imdb_vis30k/13723.png
13725,0.025109044,0.01340075,0.000523428,0.074959561,0.000202162,0.000386415,0.000199679,0.884030721,0.000423002,1.56E-05,0.000749639,diagram,./static/imdb_vis30k/13724.png
13726,0.05222887,0.007973374,0.000750254,0.000528097,0.00112185,0.876345406,0.001967144,0.048832528,0.003093516,0.000779905,0.006378994,net,./static/imdb_vis30k/13725.png
13727,0.007519579,0.388468894,0.000102274,0.004672919,0.001802718,0.000305346,0.000300751,0.54760932,0.045451214,0.000595223,0.003171745,diagram,./static/imdb_vis30k/13726.png
13728,0.006348877,4.38E-05,0.00257833,0.371609451,0.001146889,1.80E-05,8.39E-05,0.617253354,0.000238232,0.000474071,0.000205193,diagram,./static/imdb_vis30k/13727.png
13729,1.65E-06,1.37E-07,0.9864807,0.012429236,0.000879636,1.64E-06,3.45E-06,0.000176197,4.12E-06,4.88E-06,1.84E-05,line,./static/imdb_vis30k/13728.png
13730,0.001802611,7.38E-05,0.001484177,0.000970171,0.004062362,0.002864344,0.000338863,0.016103213,0.00063956,0.969132337,0.0025286,table,./static/imdb_vis30k/13729.png
13731,0.002596121,0.001217831,0.216474753,0.011040771,0.168119238,0.138296382,0.040970148,0.308410223,0.001037235,0.10329233,0.008545036,diagram,./static/imdb_vis30k/13730.png
13732,0.000249939,0.015597695,3.53E-05,5.50E-05,7.71E-05,0.002689174,0.000107712,0.974512249,0.006208927,2.43E-05,0.000442597,diagram,./static/imdb_vis30k/13731.png
13733,0.004987158,0.001176006,0.13844709,0.006568355,0.004791448,0.022881341,0.241174014,0.547537416,0.024740288,0.005360082,0.002336794,diagram,./static/imdb_vis30k/13732.png
13734,0.000333728,0.000587521,0.003061404,9.10E-05,0.031375049,0.114050791,0.000646327,0.8456996,0.000243254,0.001375602,0.002535718,diagram,./static/imdb_vis30k/13733.png
13735,0.418798688,0.01847415,0.005363656,0.000858274,0.045442112,0.008832747,0.001781756,0.453031541,0.000430681,0.000589772,0.046396634,diagram,./static/imdb_vis30k/13734.png
13736,0.021021098,0.001703905,0.0043112,0.000312803,0.000969502,0.709999419,0.000542328,0.253675734,0.00042082,0.000514647,0.006528512,net,./static/imdb_vis30k/13735.png
13737,0.001394548,4.04E-06,6.53E-08,7.73E-07,2.41E-08,1.17E-06,1.42E-07,0.998532977,6.61E-05,3.98E-08,1.30E-07,diagram,./static/imdb_vis30k/13736.png
13738,0.002803818,0.003241406,0.057551371,0.000824241,0.017336902,0.584466267,0.102464316,0.218341768,0.002449998,0.004837232,0.005682734,net,./static/imdb_vis30k/13737.png
13739,0.000200527,7.79E-06,0.000183941,0.000158793,0.000213974,8.81E-05,6.83E-05,0.003509512,0.000430525,0.995002806,0.000135715,table,./static/imdb_vis30k/13738.png
13740,0.004882317,0.00300879,0.024049037,0.002799986,0.183806506,0.590292568,0.006641422,0.100969455,0.059687074,0.000610099,0.023252745,net,./static/imdb_vis30k/13739.png
13741,8.76E-07,4.01E-05,7.02E-08,4.97E-07,2.49E-08,1.00E-06,4.73E-08,0.999950694,6.16E-06,7.95E-08,4.07E-07,diagram,./static/imdb_vis30k/13740.png
13742,0.000564006,0.0036925,0.000262369,0.001262838,0.000398964,0.004025495,4.75E-05,0.986665256,0.00259004,0.000337704,0.000153361,diagram,./static/imdb_vis30k/13741.png
13743,0.051468063,0.033187557,0.017651244,0.004683593,0.521370833,0.097317025,0.053598417,0.121718848,0.069064725,0.023208281,0.006731421,bar,./static/imdb_vis30k/13742.png
13744,0.000346524,5.58E-06,0.000801632,0.001243573,0.000839127,0.000241622,0.0004071,0.000281805,0.000206685,0.995600129,2.62E-05,table,./static/imdb_vis30k/13743.png
13745,0.010152734,0.003679388,0.495238397,0.003596213,0.038486699,0.067171357,0.31209634,0.057806752,0.003439014,0.005946497,0.002386576,line,./static/imdb_vis30k/13744.png
13746,0.00086787,8.17E-05,2.95E-06,1.04E-05,1.25E-06,2.05E-05,5.79E-06,0.998978904,1.93E-05,5.09E-06,6.26E-06,diagram,./static/imdb_vis30k/13745.png
13747,7.06E-05,0.000239988,0.001174618,0.008242872,0.002031417,0.000733171,8.86E-05,0.973286867,0.008664444,0.000621726,0.004845636,diagram,./static/imdb_vis30k/13746.png
13748,0.001169035,5.69E-05,0.004764808,0.000801204,0.406011494,0.000319805,0.000734699,0.002445083,0.000117815,0.582123239,0.001455878,table,./static/imdb_vis30k/13747.png
13749,5.83E-05,5.37E-06,0.000616797,0.000300234,0.000137336,0.000229598,5.31E-05,0.000861815,3.62E-05,0.997564506,0.000136866,table,./static/imdb_vis30k/13748.png
13750,0.240548014,0.000256304,0.002784292,0.013093868,0.014472221,0.000853857,0.003236562,0.718771595,0.005465087,0.000382596,0.000135633,diagram,./static/imdb_vis30k/13749.png
13751,0.003921936,0.012405346,0.002730143,0.008725576,0.032155951,0.001242076,0.000259236,0.478597257,0.01233635,0.41864234,0.028983777,diagram,./static/imdb_vis30k/13750.png
13752,0.001713314,0.041015393,0.004060755,0.000820018,0.001853244,0.017943358,0.002253664,0.91520258,0.010864188,0.001923987,0.002349479,diagram,./static/imdb_vis30k/13751.png
13753,0.000869074,0.003698355,0.03054872,0.021877937,0.473111504,0.022363231,0.004210333,0.433060763,0.005210707,0.000620784,0.004428577,bar,./static/imdb_vis30k/13752.png
13754,0.000131634,1.02E-05,6.76E-05,3.14E-05,2.52E-05,6.89E-05,5.24E-05,0.996310583,0.000123628,4.96E-05,0.003128863,diagram,./static/imdb_vis30k/13753.png
13755,0.006014745,0.007045904,0.001186067,0.000166404,0.001781294,0.420149994,0.015435949,0.031542139,0.513255555,0.001910651,0.001511305,matrix,./static/imdb_vis30k/13754.png
13756,0.001032004,1.95E-06,0.070981283,0.003515374,4.24E-06,0.002665231,0.466695867,0.454872257,2.59E-06,7.28E-06,0.000221933,point,./static/imdb_vis30k/13755.png
13757,0.493339848,6.83E-06,6.02E-06,3.38E-05,2.50E-06,0.000927515,5.57E-06,0.505620637,3.44E-05,1.13E-05,1.15E-05,diagram,./static/imdb_vis30k/13756.png
13758,0.078499372,0.089328581,0.007438393,0.001178752,0.003535418,0.013310148,0.001357669,0.78992088,0.011579306,0.000229854,0.003621637,diagram,./static/imdb_vis30k/13757.png
13759,0.001186938,0.00209661,0.042276884,0.000254171,0.000592924,0.120648389,0.087041735,0.608301502,0.002396385,0.000461181,0.134743265,diagram,./static/imdb_vis30k/13758.png
13760,2.65E-05,0.00697008,8.15E-06,0.000763191,8.17E-06,2.93E-05,6.04E-05,0.035148913,0.956978174,4.70E-06,2.35E-06,matrix,./static/imdb_vis30k/13759.png
13761,0.001268387,0.001997303,0.00264128,0.003816009,0.662535551,0.004714359,0.001440263,0.134255092,0.167888477,0.010663809,0.008779432,bar,./static/imdb_vis30k/13760.png
13762,0.201379096,0.001849698,0.052658243,0.544408194,0.075261338,0.00601441,0.070117189,0.036760404,0.007859432,0.002109986,0.001582043,area,./static/imdb_vis30k/13761.png
13763,4.85E-05,9.52E-05,1.40E-05,5.73E-06,1.75E-05,0.272596642,0.000119814,0.726312186,0.00070674,3.60E-05,4.77E-05,diagram,./static/imdb_vis30k/13762.png
13764,0.001795804,0.009596261,0.000581007,0.002646093,0.543820732,0.012107111,0.001690884,0.314242071,0.098783989,0.002770292,0.011965738,bar,./static/imdb_vis30k/13763.png
13765,4.23E-05,0.000701794,0.013888505,0.01928872,0.000158012,0.002998888,5.18E-05,0.956297367,0.00592757,0.000139984,0.000505004,diagram,./static/imdb_vis30k/13764.png
13766,5.37E-05,0.00166746,3.23E-06,4.18E-06,1.88E-05,0.000149099,4.86E-06,0.99798371,6.86E-05,1.24E-06,4.52E-05,diagram,./static/imdb_vis30k/13765.png
13767,0.162727216,0.000611568,0.004010031,0.00174817,0.001901765,0.010993146,0.006376117,0.806665459,0.002280608,0.000218819,0.002467135,diagram,./static/imdb_vis30k/13766.png
13768,0.00187333,0.051098117,0.000102784,5.72E-05,4.49E-05,0.006955856,0.000230223,0.930556614,0.008317257,0.000485081,0.000278557,diagram,./static/imdb_vis30k/13767.png
13769,0.001163148,0.001490103,0.000210185,9.57E-05,2.68E-05,0.019223993,0.00175726,0.975309671,0.000692136,3.77E-06,2.72E-05,diagram,./static/imdb_vis30k/13768.png
13770,0.000731814,0.032783067,0.002465022,6.89E-05,7.19E-05,0.482589188,4.41E-05,0.480198203,8.06E-05,6.33E-05,0.000903867,net,./static/imdb_vis30k/13769.png
13771,0.283614061,0.000902491,0.001480585,0.00418223,0.01407387,0.008222441,0.027023052,0.65649354,0.003727561,0.000174881,0.000105234,diagram,./static/imdb_vis30k/13770.png
13772,0.000547723,0.299059739,0.00030035,0.001252532,0.000482197,0.003497216,0.000136874,0.60650939,0.085429835,8.39E-05,0.002700241,diagram,./static/imdb_vis30k/13771.png
13773,0.003186408,0.590946764,0.001101256,0.00085181,0.005541359,0.007315266,0.005535346,0.344893839,0.033700516,0.001870816,0.005056628,map,./static/imdb_vis30k/13772.png
13774,0.000388991,0.00046412,0.001353855,0.000757478,0.001128478,0.152022089,0.00085799,0.841561612,0.001023733,9.29E-05,0.000348705,diagram,./static/imdb_vis30k/13773.png
13775,0.001326859,3.37E-05,0.015504207,0.003230995,0.971024759,0.000364348,0.006898004,0.000580224,0.000482772,7.70E-05,0.000477187,bar,./static/imdb_vis30k/13774.png
13776,0.003567517,0.14322161,0.039613652,0.036193773,0.002894943,0.005912242,0.005201514,0.736163296,0.01358045,0.003872159,0.009778837,diagram,./static/imdb_vis30k/13775.png
13777,1.17E-05,6.59E-06,2.38E-05,6.79E-08,1.15E-06,0.141679119,7.92E-06,0.857209263,0.001057148,6.73E-08,3.21E-06,diagram,./static/imdb_vis30k/13776.png
13778,0.078038283,5.92E-05,0.627156911,0.026732856,0.006309391,0.003872871,0.041208234,0.216025554,0.000379404,0.00014337,7.39E-05,line,./static/imdb_vis30k/13777.png
13779,0.00012936,0.096929463,0.000172364,0.002530899,2.84E-05,0.00027552,0.000476937,0.841859091,0.056071217,0.000148175,0.001378566,diagram,./static/imdb_vis30k/13778.png
13780,0.000496205,0.001697803,0.698852945,0.003212259,0.000654188,0.135080106,0.000177527,0.146272345,0.000164819,0.004347022,0.009044763,line,./static/imdb_vis30k/13779.png
13781,0.003222458,2.85E-05,0.002765204,0.001866163,0.004282988,0.000872557,0.001893405,0.027948335,0.048076325,0.906907456,0.002136625,table,./static/imdb_vis30k/13780.png
13782,0.597414929,0.000453144,0.000380597,0.000198421,0.000251977,0.002171548,0.000345571,0.390731736,0.006515465,0.000368294,0.001168365,circle,./static/imdb_vis30k/13781.png
13783,0.003275732,0.000528468,0.001118749,0.003141753,0.033910514,0.003144196,0.096179983,0.254135359,0.600091146,0.000410848,0.004063339,matrix,./static/imdb_vis30k/13782.png
13784,0.000138769,0.110550074,0.000114601,0.015183977,0.225265012,0.000582085,0.000156021,0.64651634,0.000346421,0.000105707,0.00104101,diagram,./static/imdb_vis30k/13783.png
13785,0.002561608,0.001590619,0.08568554,0.024601073,0.032843539,0.020461565,0.002607009,0.446436094,0.004266424,0.287527482,0.091419063,diagram,./static/imdb_vis30k/13784.png
13786,2.02E-05,0.000933422,7.44E-05,4.90E-05,7.43E-05,0.002963499,0.000264138,0.993143573,0.002323113,3.12E-05,0.000123135,diagram,./static/imdb_vis30k/13785.png
13787,0.002074236,0.59939762,0.010903029,0.006120112,0.001733935,0.018704033,0.007247901,0.242660002,0.108202437,0.00163478,0.001321914,map,./static/imdb_vis30k/13786.png
13788,1.09E-08,1.17E-11,6.57E-11,3.12E-09,9.64E-10,1.67E-08,3.53E-09,0.999999957,1.60E-09,9.75E-12,3.66E-10,diagram,./static/imdb_vis30k/13787.png
13789,0.002069315,9.61E-05,0.000773733,0.003013631,0.001490911,0.000527108,0.003555023,0.00282877,0.002717529,0.976249093,0.006678832,table,./static/imdb_vis30k/13788.png
13790,0.000216427,5.82E-05,0.000432404,0.002975534,0.000963063,0.003333945,0.000230714,0.436355603,0.053289262,0.496913998,0.005230785,table,./static/imdb_vis30k/13789.png
13791,0.002245154,0.258451969,3.81E-05,0.000213958,0.000975998,0.005862178,0.000255114,0.382561541,0.345753738,0.000256548,0.003385679,diagram,./static/imdb_vis30k/13790.png
13792,0.004350385,0.00017066,0.010748809,0.002855377,0.002402626,0.008590358,0.000669352,0.004102859,0.000427703,0.9647159,0.000966033,table,./static/imdb_vis30k/13791.png
13793,0.08646722,0.002793194,0.017103642,0.015231248,0.003872509,0.242477321,0.0202079,0.395187809,0.043260977,0.112713144,0.060685092,diagram,./static/imdb_vis30k/13792.png
13794,4.00E-06,0.000414904,0.018830405,0.000670272,2.40E-05,7.98E-06,4.61E-06,0.9777762,0.001162825,1.34E-05,0.001091363,diagram,./static/imdb_vis30k/13793.png
13795,8.01E-06,0.020855127,1.37E-05,0.000105554,2.49E-05,0.000104818,2.69E-06,0.977287164,0.001561878,1.34E-05,2.27E-05,diagram,./static/imdb_vis30k/13794.png
13796,0.000676956,0.000254361,0.004502756,0.021529482,0.001598013,0.003796811,0.000741443,0.004575428,0.000558742,0.96018092,0.001585103,table,./static/imdb_vis30k/13795.png
13797,0.001045437,0.000148816,0.000796026,0.000710386,0.001928681,0.000886548,0.000372259,0.123512382,0.001071936,0.866030941,0.003496579,table,./static/imdb_vis30k/13796.png
13798,2.80E-05,0.001664243,0.000225199,1.95E-05,0.000114471,0.024344373,0.000194687,0.877267943,0.092620519,0.003128198,0.000392909,diagram,./static/imdb_vis30k/13797.png
13799,0.05496344,0.003668603,0.018393598,0.031253622,0.027154454,0.061499597,0.027634677,0.612352099,0.027764987,0.030266186,0.105048704,diagram,./static/imdb_vis30k/13798.png
13800,0.004006826,0.242592765,0.013680307,0.095301412,0.003675777,0.013752554,0.010745212,0.33399151,0.275378523,0.003594489,0.003280608,diagram,./static/imdb_vis30k/13799.png
13801,1.99E-07,0.000788828,3.35E-08,3.33E-07,1.88E-07,3.34E-05,1.27E-07,0.994959431,0.004216354,3.92E-07,7.21E-07,diagram,./static/imdb_vis30k/13800.png
13802,0.003822904,0.001312843,0.064428841,0.01583687,0.188817812,0.057467045,0.006322529,0.459364444,0.00330578,0.169409907,0.02991103,diagram,./static/imdb_vis30k/13801.png
13803,0.006808342,0.00037404,0.203116648,0.003432801,0.000242614,0.682864099,0.000504084,0.099422256,6.11E-05,0.001401918,0.001772031,net,./static/imdb_vis30k/13802.png
13804,1.54E-05,5.17E-07,5.32E-05,2.75E-05,1.56E-05,1.06E-05,6.60E-06,0.01296304,1.86E-05,0.986882094,6.94E-06,table,./static/imdb_vis30k/13803.png
13805,0.010535083,0.002300511,0.062617809,0.00186588,0.112832358,0.052514306,0.004648765,0.226279483,0.001579986,0.316730129,0.208095678,table,./static/imdb_vis30k/13804.png
13806,0.015733366,0.005262978,0.10662085,0.008398627,0.303479028,0.00142755,0.515272744,0.007461717,0.032693943,0.000377788,0.003271438,point,./static/imdb_vis30k/13805.png
13807,0.001149033,0.0006297,0.002774216,0.02879401,0.001085154,0.011676968,0.006566446,0.022886628,0.002538112,0.917518276,0.004381447,table,./static/imdb_vis30k/13806.png
13808,0.001299128,0.003825104,0.001052368,0.00140499,0.001020976,0.000801964,0.000611479,0.903869077,0.006427551,0.005280303,0.074407038,diagram,./static/imdb_vis30k/13807.png
13809,1.40E-05,0.005239358,1.04E-05,5.89E-05,2.27E-05,8.43E-05,1.41E-05,0.85843249,0.135713963,2.88E-05,0.000380897,diagram,./static/imdb_vis30k/13808.png
13810,0.001645458,0.065217788,0.225408263,0.157692059,0.000833601,0.002582954,0.001043035,0.52334433,0.016900139,0.002731413,0.002600991,diagram,./static/imdb_vis30k/13809.png
13811,0.008027745,0.001971389,0.001141033,0.002098391,0.014318897,0.018362763,0.018586667,0.252022534,0.680307429,0.00165804,0.001505108,matrix,./static/imdb_vis30k/13810.png
13812,0.00177785,0.001026824,0.014248942,0.002793691,0.041881795,0.010171109,0.033385275,0.274154242,0.002063405,0.606950386,0.011546514,table,./static/imdb_vis30k/13811.png
13813,0.000236875,0.000126649,0.696516698,0.000723521,0.000284573,0.020799661,6.42E-05,0.279495317,7.98E-05,0.000102391,0.001570312,line,./static/imdb_vis30k/13812.png
13814,0.000169077,0.518515036,6.12E-05,0.000121589,0.00013494,0.000216248,7.36E-05,0.418159231,0.000595245,6.63E-05,0.061887649,map,./static/imdb_vis30k/13813.png
13815,0.000131261,8.87E-06,0.004872115,0.002183079,0.000245485,0.00048257,3.68E-05,0.003518118,9.35E-05,0.98758235,0.000845886,table,./static/imdb_vis30k/13814.png
13816,9.22E-05,0.002597033,3.18E-05,0.000599108,0.005719104,0.000269871,0.000156852,0.05981764,0.925715819,0.004574865,0.000425628,matrix,./static/imdb_vis30k/13815.png
13817,0.000315008,9.25E-05,0.016957392,0.001538842,8.11E-05,0.000209671,5.18E-05,0.979768413,0.00026926,2.87E-05,0.000687404,diagram,./static/imdb_vis30k/13816.png
13818,0.000741139,0.577166837,0.002196506,0.002837546,0.015716022,0.012266588,0.041794108,0.286957083,0.039855217,0.000808449,0.019660509,map,./static/imdb_vis30k/13817.png
13819,0.010069966,0.018530734,0.08857836,0.000512221,0.071330982,0.543951016,0.005900188,0.257768323,0.000572994,0.000701603,0.002083585,net,./static/imdb_vis30k/13818.png
13820,0.316603856,0.004511355,0.002694558,0.003944277,0.008071447,0.02697712,0.046179457,0.571046374,0.019371961,0.000270635,0.000328961,diagram,./static/imdb_vis30k/13819.png
13821,0.002215031,0.002131427,0.002872763,0.002943494,0.011956086,0.037626818,0.002415767,0.272317257,0.140014227,0.433798683,0.091708462,table,./static/imdb_vis30k/13820.png
13822,9.05E-06,9.06E-05,2.22E-05,1.78E-05,5.72E-06,0.0001353,2.31E-05,0.999248651,0.000401394,1.25E-05,3.38E-05,diagram,./static/imdb_vis30k/13821.png
13823,6.58E-07,1.75E-05,4.79E-06,4.99E-06,1.77E-05,2.94E-05,2.96E-05,0.958589781,0.041302593,2.11E-06,9.11E-07,diagram,./static/imdb_vis30k/13822.png
13824,0.000300828,0.000325608,1.12E-05,0.00012575,0.032980286,0.000331861,3.37E-05,0.147908431,0.817457019,5.80E-05,0.000467324,matrix,./static/imdb_vis30k/13823.png
13825,4.05E-05,0.000261534,4.95E-05,7.14E-06,1.32E-05,0.09276047,1.79E-05,0.906710103,6.24E-05,8.46E-06,6.90E-05,diagram,./static/imdb_vis30k/13824.png
13826,0.010844334,0.00097247,0.707307159,0.039078255,0.039796906,0.000165232,0.166009548,0.024792461,0.006172482,0.004619258,0.000241926,line,./static/imdb_vis30k/13825.png
13827,0.00045603,0.604459819,0.00160158,0.000264504,0.002644122,0.251443893,0.002485301,0.12759168,0.001430796,0.000929599,0.006692672,map,./static/imdb_vis30k/13826.png
13828,6.72E-05,2.82E-07,0.000392646,6.01E-06,0.999482479,4.15E-06,2.95E-05,6.16E-06,9.07E-06,4.24E-07,1.98E-06,bar,./static/imdb_vis30k/13827.png
13829,0.000197524,8.70E-05,0.006272139,0.600601954,0.07207299,0.000350587,0.000254656,0.313215201,0.005551649,0.000852498,0.000543788,area,./static/imdb_vis30k/13828.png
13830,0.013809481,0.003834354,0.054782724,0.006145201,0.059609245,0.044896942,0.031111649,0.654132774,0.001907397,0.124240973,0.005529249,diagram,./static/imdb_vis30k/13829.png
13831,6.89E-05,0.454460302,3.69E-05,7.52E-05,0.000314679,0.000180991,5.17E-05,0.54028564,0.00319299,2.29E-05,0.001309889,diagram,./static/imdb_vis30k/13830.png
13832,0.041654213,0.018530893,0.02110179,0.428259476,0.343998923,0.001315839,0.015845745,0.018619873,0.031896699,0.056098869,0.022677688,area,./static/imdb_vis30k/13831.png
13833,0.001785676,8.87E-06,0.080452449,0.000254043,0.734209281,0.000458907,0.150629275,0.031220975,0.000698836,2.11E-05,0.000260588,bar,./static/imdb_vis30k/13832.png
13834,0.000146501,8.16E-05,0.00010548,6.29E-06,2.65E-05,0.001488396,2.83E-05,0.997095709,0.000435085,0.00043773,0.000148418,diagram,./static/imdb_vis30k/13833.png
13835,0.000153362,0.003077793,0.349769785,0.004549638,0.002373967,0.002127088,3.78E-05,0.598889057,7.99E-05,0.001159284,0.037782263,diagram,./static/imdb_vis30k/13834.png
13836,0.000876208,0.000159119,0.002594226,0.004828362,0.004555433,0.003843564,0.000787096,0.060984267,0.003993472,0.911991061,0.005387215,table,./static/imdb_vis30k/13835.png
13837,0.000207385,0.199626654,0.131212878,0.002400221,0.000296033,0.326820463,0.001761741,0.323680464,0.012228526,0.000264394,0.001501219,net,./static/imdb_vis30k/13836.png
13838,0.000334733,0.002919459,0.001311998,0.000490555,0.000280794,0.069616672,0.00161358,0.917563429,0.004835338,0.000440582,0.000592881,diagram,./static/imdb_vis30k/13837.png
13839,1.76E-05,4.78E-07,0.000485928,0.000161098,3.04E-05,3.01E-05,6.46E-06,0.00014129,4.20E-06,0.999101573,2.09E-05,table,./static/imdb_vis30k/13838.png
13840,5.86E-06,0.104494524,9.32E-05,4.92E-05,4.00E-05,1.78E-05,2.57E-06,0.887114891,0.008147791,9.45E-06,2.47E-05,diagram,./static/imdb_vis30k/13839.png
13841,0.000261694,8.47E-05,0.00215831,0.001682466,0.002155659,0.002491798,0.001467102,0.027249734,0.000502087,0.955775006,0.006171413,table,./static/imdb_vis30k/13840.png
13842,0.003092614,0.002877461,0.019457349,0.002763835,0.004800177,0.075246644,0.013197799,0.865104363,0.011292168,0.000377772,0.001789807,diagram,./static/imdb_vis30k/13841.png
13843,4.52E-07,1.69E-08,2.68E-09,3.48E-08,3.85E-09,1.04E-06,2.53E-08,0.999998186,1.95E-07,1.04E-08,3.11E-08,diagram,./static/imdb_vis30k/13842.png
13844,0.019601794,0.000677089,0.36965611,0.000495419,0.00298056,0.570011841,0.001913231,0.034179255,4.28E-05,3.70E-05,0.000404892,net,./static/imdb_vis30k/13843.png
13845,0.00183597,1.79E-05,0.981749957,0.000376089,0.000208924,0.005927958,0.000151798,0.008925036,0.00021803,0.00039186,0.000196461,line,./static/imdb_vis30k/13844.png
13846,0.078267132,0.079477408,0.011772828,0.002561091,0.070118203,0.184147044,0.177212889,0.036074104,0.023749684,0.004763546,0.331856079,word,./static/imdb_vis30k/13845.png
13847,7.13E-05,0.211696458,0.000315093,0.000826624,0.000124311,0.000328953,7.65E-05,0.768485763,0.017140004,0.00016656,0.00076844,diagram,./static/imdb_vis30k/13846.png
